year,tsub,sigma2
1049.0,2.1874420597098725,3.001688164263316
1050.0,2.186126556239521,3.000731997938445
1051.0,2.184900488413454,2.999669093581274
1052.0,2.1837386613281398,2.998426169157209
1053.0,2.1826449754976283,2.996974082947912
1054.0,2.181818234325909,2.995861038568984
1055.0,2.180963843064112,2.994606317120036
1056.0,2.1800388079458655,2.9932720616828394
1057.0,2.178853177728569,2.9918791681081407
1058.0,2.1772562972414495,2.9905178201404254
1059.0,2.175488434573665,2.989700192114133
1060.0,2.173374127696412,2.9894476096389058
1061.0,2.1711372955601766,2.9891638685467945
1062.0,2.168713788703947,2.988766681089893
1063.0,2.1662417930392777,2.988108880458525
1064.0,2.163916058530509,2.9872404439663427
1065.0,2.1619317826442765,2.9866274701635014
1066.0,2.160331892815644,2.98612685349774
1067.0,2.1591469837759525,2.985859909034203
1068.0,2.158395375057228,2.9860360125278955
1069.0,2.158052703669537,2.9866465266486575
1070.0,2.157901512555048,2.9870454258003445
1071.0,2.1578079995781327,2.9871036329533296
1072.0,2.1578073433477556,2.986966451812742
1073.0,2.157777361834195,2.987123381398206
1074.0,2.157653012863571,2.9875019950818604
1075.0,2.1574965646202227,2.9878051196915507
1076.0,2.1571890247007697,2.9881376089975036
1077.0,2.156815318086002,2.989020569656343
1078.0,2.156437753735513,2.9907756485269896
1079.0,2.156167584986857,2.99328062626782
1080.0,2.1559031465731238,2.995990247636378
1081.0,2.1551817593516693,2.9981911714277376
1082.0,2.1542103025760135,3.0000089603948297
1083.0,2.1529394130310364,3.001626456059114
1084.0,2.151222445310647,3.002988255224118
1085.0,2.149209094597516,3.003944188671942
1086.0,2.147155795799244,3.0049898189992317
1087.0,2.1451298768601954,3.005576660015961
1088.0,2.1432077923910464,3.0057667298663784
1089.0,2.1412978657528123,3.005388636405341
1090.0,2.1394515908376,3.0045923212706773
1091.0,2.1377724150448527,3.0032706910954343
1092.0,2.1359778061504677,3.001941951633366
1093.0,2.1341848827086016,3.0007416275687353
1094.0,2.1321771673861694,2.9996655172335354
1095.0,2.1299217167907765,2.9986495067919603
1096.0,2.1273352617681645,2.9972128005477328
1097.0,2.124591213176794,2.9956249047636785
1098.0,2.12159255452098,2.993845404356051
1099.0,2.118310412461483,2.9916010407718705
1100.0,2.114833741682378,2.9887229503365575
1101.0,2.1114739069079533,2.9858939503697854
1102.0,2.108168790698683,2.9829484005026337
1103.0,2.105215650118318,2.9802489633091214
1104.0,2.1025681444949624,2.9776282323934846
1105.0,2.100153036383693,2.97465562823247
1106.0,2.0981041085958605,2.971625245748712
1107.0,2.096561596040279,2.968576020350998
1108.0,2.0953523074732203,2.9652966820162803
1109.0,2.0944618979895653,2.961942942319914
1110.0,2.0937960505530526,2.9581962251041873
1111.0,2.09334961688982,2.954369798121488
1112.0,2.0933649067930817,2.9507394545755505
1113.0,2.093504308550294,2.9470502674021724
1114.0,2.093856789595442,2.9433817116093905
1115.0,2.094505603890742,2.9399113323845647
1116.0,2.0952275034827372,2.936395024869865
1117.0,2.0961538397998147,2.932651690604363
1118.0,2.0972638218465494,2.9290297652556023
1119.0,2.09850664707146,2.9257170358129407
1120.0,2.0999977973540287,2.923036739891751
1121.0,2.101469004408954,2.9205946926708997
1122.0,2.1028071495476577,2.918072570212407
1123.0,2.1041709767785464,2.9155839626576987
1124.0,2.105291541723741,2.9126361415617117
1125.0,2.106140599732852,2.90933915303042
1126.0,2.10672684510434,2.905445234074616
1127.0,2.1071505348032837,2.9014436104419903
1128.0,2.1074753146492573,2.8976013809250984
1129.0,2.107997228284112,2.893985862349158
1130.0,2.108889979558257,2.89059600820873
1131.0,2.11025327785508,2.8876480233616686
1132.0,2.1118843729105787,2.8850375328318996
1133.0,2.11403217511166,2.8828307125831314
1134.0,2.1162996991421417,2.880276616333283
1135.0,2.118773289736165,2.87708039216
1136.0,2.1214841364997405,2.8739382916747958
1137.0,2.1241817902029925,2.870913898699882
1138.0,2.1268693459978145,2.867845310933112
1139.0,2.129661357167414,2.8648043543716377
1140.0,2.13241320893594,2.8615004998850413
1141.0,2.1349723416189823,2.8576099203955234
1142.0,2.1373335395438575,2.853117391141511
1143.0,2.1394909468568457,2.848550190038892
1144.0,2.141466007427874,2.84423830538632
1145.0,2.143245157839558,2.8401339801600556
1146.0,2.1448404666928633,2.835883603115253
1147.0,2.1463025673653813,2.8318839442878327
1148.0,2.147557919322222,2.828428816107417
1149.0,2.148594175376603,2.825165944428863
1150.0,2.1494483743130357,2.821999225887271
1151.0,2.1500108837154084,2.8187481046427125
1152.0,2.150364721189052,2.8153816008096983
1153.0,2.150403524063855,2.81236147969498
1154.0,2.1501006914508083,2.80936090580006
1155.0,2.1496166405884214,2.8066451621926958
1156.0,2.1488655880710272,2.804036066168483
1157.0,2.147906853578803,2.801820550555255
1158.0,2.146645162970467,2.7998425417961315
1159.0,2.145091226149501,2.7978256891758626
1160.0,2.1431226462403785,2.7955596227562354
1161.0,2.1406688557187015,2.7931477630766537
1162.0,2.1377476852207327,2.7905572115309707
1163.0,2.1345078568656444,2.787739426280106
1164.0,2.1311474256065326,2.784811592668297
1165.0,2.127979454418387,2.782087737471457
1166.0,2.125075003150826,2.7798094249889864
1167.0,2.122449401310176,2.777917988570531
1168.0,2.1200973609708953,2.776316785318468
1169.0,2.1178168694098556,2.77462501370389
1170.0,2.115533536720764,2.7727909578193537
1171.0,2.1133002871392446,2.7708270446295535
1172.0,2.111166630687806,2.7690927490900767
1173.0,2.1091226056928782,2.767566029319098
1174.0,2.1074479455623782,2.7661116706454045
1175.0,2.1062598513632858,2.7647001214694495
1176.0,2.1055653830722254,2.763453450684601
1177.0,2.105329330513842,2.7623034468031116
1178.0,2.1055155443654954,2.7611035181540697
1179.0,2.1061842815000786,2.759761907475014
1180.0,2.1073538652956074,2.758472997386974
1181.0,2.109104303304077,2.7572639633198572
1182.0,2.1114169742738063,2.7561448723334583
1183.0,2.114084248187993,2.7547942601686164
1184.0,2.1170470585345367,2.7532380069969355
1185.0,2.120193494801732,2.751708691259068
1186.0,2.1234242769957885,2.750344197800287
1187.0,2.126849574940697,2.749210298598089
1188.0,2.130269997947559,2.748143851317934
1189.0,2.1338230776353315,2.7469214766518903
1190.0,2.1374428303826614,2.745663184159926
1191.0,2.141010072722208,2.7444735926186183
1192.0,2.1444182729952184,2.743241786840198
1193.0,2.147625986522332,2.742166807203321
1194.0,2.1505847020503968,2.7414050836472104
1195.0,2.1530739564989476,2.7408013016151824
1196.0,2.1550742804674394,2.74042422543561
1197.0,2.1565174092835275,2.740229291226327
1198.0,2.157384429382772,2.7402597005323797
1199.0,2.1577770172078043,2.7405587711592596
1200.0,2.157883312068492,2.741406381752092
1201.0,2.1577720775118148,2.742613259309586
1202.0,2.1574694530751666,2.744045166417959
1203.0,2.156886543538832,2.74570864777256
1204.0,2.1561482320313576,2.747649037668184
1205.0,2.155046298798098,2.7498886747027997
1206.0,2.153614630992571,2.7523266631588736
1207.0,2.1519365201348353,2.754856396945553
1208.0,2.150195582117096,2.757486403712675
1209.0,2.1485773071953687,2.7601389646869294
1210.0,2.146988053525149,2.762706999408822
1211.0,2.1452950624863982,2.765225181834512
1212.0,2.1433520826875334,2.7676642989592857
1213.0,2.1412541213497613,2.7700707940019975
1214.0,2.139144115624978,2.772786494495708
1215.0,2.1371430235384095,2.775914575705766
1216.0,2.1352117837106004,2.7794436923159282
1217.0,2.1333119765029087,2.7832056307702744
1218.0,2.1313444462287627,2.7871278548417218
1219.0,2.1293477296224492,2.7911239636365313
1220.0,2.127408972892023,2.795279045190745
1221.0,2.1255474241676398,2.7992997552710164
1222.0,2.1238058952823367,2.803163840411891
1223.0,2.122290546125486,2.8069315822304497
1224.0,2.1209787766158645,2.8105545710521915
1225.0,2.119824131225933,2.8141228310401183
1226.0,2.118935827357545,2.8178126958082523
1227.0,2.1182680163681438,2.8213977188506445
1228.0,2.1178274440192904,2.824880825163375
1229.0,2.117420827370062,2.8282019066118678
1230.0,2.1170454364485662,2.8314777011801007
1231.0,2.1167057613947797,2.834693382523297
1232.0,2.1164936528638063,2.83788667522993
1233.0,2.1163886877595894,2.840789507869425
1234.0,2.1164765332017192,2.8435243063624767
1235.0,2.1167409881454624,2.84618089724253
1236.0,2.1172543197842972,2.848637733572726
1237.0,2.118011965885552,2.8508549993865566
1238.0,2.1189191486982035,2.852820857532118
1239.0,2.1198404760084806,2.854936431974197
1240.0,2.1203899060272646,2.857307273781327
1241.0,2.1204152971940706,2.8597853117029834
1242.0,2.1198808281651993,2.862029533402614
1243.0,2.1188214641986853,2.863895964905972
1244.0,2.11732171676503,2.865533184995665
1245.0,2.1155454271391854,2.866856710295247
1246.0,2.1136131445346593,2.867964061546637
1247.0,2.111526931200957,2.868814869227408
1248.0,2.109309676692152,2.8695392616825135
1249.0,2.107056929470219,2.8700939500770595
1250.0,2.104779250347212,2.870450066042365
1251.0,2.102392753917144,2.8707466878322974
1252.0,2.0998328592605957,2.871298910947756
1253.0,2.0970459343441927,2.872107886860509
1254.0,2.09389870610703,2.873026874223413
1255.0,2.0904792544114907,2.873943010526619
1256.0,2.086937785909109,2.8746902945417876
1257.0,2.083227192559997,2.8750676158829136
1258.0,2.079522818804817,2.87511578981244
1259.0,2.07604718700627,2.8747748965190265
1260.0,2.0730694124589295,2.8742411145583446
1261.0,2.0704752880111164,2.8733985252290313
1262.0,2.0682108399639207,2.872191332649225
1263.0,2.066307345356808,2.8709510575352115
1264.0,2.064811867405491,2.8701095670599517
1265.0,2.0636330373432084,2.8695737741301417
1266.0,2.062582384416265,2.8691032644692442
1267.0,2.061521093029573,2.8687662225071673
1268.0,2.0602884873578162,2.868728099447002
1269.0,2.0587552984518886,2.8689618804521344
1270.0,2.056879768059418,2.8692089229304982
1271.0,2.0549023599874108,2.8692218768682163
1272.0,2.053052004607459,2.869154289375333
1273.0,2.0513289534017147,2.869430360343487
1274.0,2.049751866164863,2.8699410936662075
1275.0,2.0483620690944973,2.8704833820230773
1276.0,2.047056349883164,2.871131385716498
1277.0,2.0457171889993724,2.8717336628233356
1278.0,2.044405002409251,2.872309299296102
1279.0,2.043240693092537,2.8729090088937634
1280.0,2.0421790533424526,2.873652419134397
1281.0,2.041232690403219,2.8745806103655935
1282.0,2.040354201968511,2.875658801243811
1283.0,2.039525687788642,2.8766946498115478
1284.0,2.038803137215823,2.8777487626021605
1285.0,2.038346049183724,2.8785955968627523
1286.0,2.0382274510198273,2.879189588248445
1287.0,2.038347653051765,2.8795688765683805
1288.0,2.038725004839888,2.8798743154592907
1289.0,2.039153635758513,2.880217874218367
1290.0,2.039520794188425,2.8807807697206593
1291.0,2.0397776392843925,2.8813767856514048
1292.0,2.0401388614397056,2.8817149500135826
1293.0,2.040442648761847,2.881881076975655
1294.0,2.0404774553604694,2.881776170819246
1295.0,2.040108333415991,2.881370863822692
1296.0,2.0393345142516366,2.8807305026172365
1297.0,2.0381621390863267,2.8800543679953154
1298.0,2.036642673644716,2.879422205539478
1299.0,2.0348844796434555,2.8789080969386234
1300.0,2.033012089602941,2.8785329510449613
1301.0,2.0311610685192263,2.878239041639296
1302.0,2.029370098600585,2.8781617650248
1303.0,2.0275348362266152,2.8782994188242177
1304.0,2.0257820892426945,2.8784943964678105
1305.0,2.0240605882921985,2.87876184146537
1306.0,2.0221933094740665,2.8791403902883075
1307.0,2.0200859362639525,2.879601341513225
1308.0,2.0176865586555794,2.880062663445521
1309.0,2.0150685463985134,2.880386607640566
1310.0,2.012065297295954,2.8802724268951385
1311.0,2.0086797813469337,2.879778510382008
1312.0,2.0050316489970745,2.8790409689940875
1313.0,2.0012414420679163,2.87799178574481
1314.0,1.9974501546796652,2.876553638644699
1315.0,1.993904951700167,2.874787389115682
1316.0,1.9907325805766944,2.8731790754189106
1317.0,1.9878690215106776,2.871950403689458
1318.0,1.9852579971305442,2.8710441564540807
1319.0,1.982789864765294,2.8702476416315403
1320.0,1.9804347439050727,2.869562346241062
1321.0,1.9780231580359158,2.868890242216747
1322.0,1.9755209141756893,2.8683537642787917
1323.0,1.9727708606246965,2.8682544387730924
1324.0,1.9699667127623735,2.8685352316168014
1325.0,1.9672582320350767,2.869262389073548
1326.0,1.9647730016585405,2.8703786443955868
1327.0,1.962655614431684,2.871970323989573
1328.0,1.9610337291048272,2.8738805163018624
1329.0,1.9598421336378014,2.8760286127270613
1330.0,1.9590964017027208,2.87816253482768
1331.0,1.9587105916376957,2.8801909894044573
1332.0,1.9585697553325603,2.8821624913943458
1333.0,1.9585186311783283,2.883739003620494
1334.0,1.9584698454546645,2.884739664747482
1335.0,1.9582701644064313,2.88518289943851
1336.0,1.95799510856458,2.8854303717341985
1337.0,1.957691989631388,2.885736289670403
1338.0,1.9574074666969397,2.8861958133229484
1339.0,1.9571754866193785,2.8869421781030145
1340.0,1.9569082268252678,2.8881728299029743
1341.0,1.9567421529338953,2.889889510156762
1342.0,1.9567622891402021,2.8919585310878073
1343.0,1.9568332188449953,2.8941915219328704
1344.0,1.95695488222674,2.8965296114350463
1345.0,1.9571732736352863,2.8992955950002512
1346.0,1.9573014559498676,2.902519026375451
1347.0,1.957085188332457,2.905925112181427
1348.0,1.9564763633752766,2.9094979230520615
1349.0,1.9555112601657894,2.913150033846793
1350.0,1.9543747142300365,2.917059310660583
1351.0,1.953207989065141,2.9211016816543753
1352.0,1.9521328667382365,2.925188462496425
1353.0,1.9511555445703244,2.9293618212524066
1354.0,1.9503607958231297,2.933740187233242
1355.0,1.9497570629630294,2.9384586651286257
1356.0,1.9494354923523178,2.943304168413036
1357.0,1.9495104301208688,2.948099911034264
1358.0,1.9498800921608832,2.9524618941788234
1359.0,1.9504574270767119,2.956483192127781
1360.0,1.9513583241219317,2.960075553987541
1361.0,1.9524644364027666,2.963329916482585
1362.0,1.9537508074417362,2.966478280916847
1363.0,1.955122147283997,2.969277380660876
1364.0,1.9564723997553766,2.9720934498084794
1365.0,1.9577204310587815,2.975163324841193
1366.0,1.958755358332975,2.9785739317371847
1367.0,1.9594901801736542,2.9823460686932863
1368.0,1.9598957251111557,2.9863904281503637
1369.0,1.959860890452741,2.9904748578758116
1370.0,1.9593270841248613,2.994604597284657
1371.0,1.9582716730252976,2.9985262192586406
1372.0,1.9566716418462842,3.002298424542162
1373.0,1.9546070787292353,3.005843952067189
1374.0,1.9523455765510223,3.009069067515738
1375.0,1.950087870833075,3.0120791272856047
1376.0,1.947886375248144,3.0148294539153113
1377.0,1.9460638511379247,3.0171288117735795
1378.0,1.9449009439663074,3.0192276837236895
1379.0,1.944424907617209,3.0209422186451054
1380.0,1.944480028687885,3.0222921684182467
1381.0,1.9449415910207515,3.023233027078352
1382.0,1.9455352679670495,3.0239561016778267
1383.0,1.9460850966143899,3.024622660876845
1384.0,1.9466264161769378,3.025241932099779
1385.0,1.9471323872330557,3.0258880745398815
1386.0,1.9476231804331805,3.0265351312469986
1387.0,1.9480409716415035,3.027362502355879
1388.0,1.9482881527507108,3.028650296485371
1389.0,1.9485770079585907,3.0304846116689577
1390.0,1.9490634925984724,3.0328694921401977
1391.0,1.9497743501919178,3.0358472796904095
1392.0,1.950786857768787,3.0392140913974584
1393.0,1.9520150613291996,3.042680547747035
1394.0,1.9533437997545862,3.0464551845608976
1395.0,1.9547071404635343,3.050438984139398
1396.0,1.9558855492307288,3.054287892609715
1397.0,1.956892351743403,3.057876102087485
1398.0,1.957686048879908,3.061032263508199
1399.0,1.958258574667058,3.0635884902621098
1400.0,1.9586759957446236,3.065747686352755
1401.0,1.9591949654919567,3.0673458323208935
1402.0,1.9599640215786853,3.0686644532688665
1403.0,1.9610398455121643,3.0697840224844097
1404.0,1.962353320144827,3.0709261588887693
1405.0,1.963948978209884,3.0720823248040188
1406.0,1.9657761294286238,3.0731777175109523
1407.0,1.9677751525797564,3.074306958395512
1408.0,1.9696355511896808,3.075350522632195
1409.0,1.9712518931040341,3.075959247685639
1410.0,1.972506145044003,3.0764303286772123
1411.0,1.9734438695098877,3.0770965729933684
1412.0,1.9737791677351835,3.0779593352008665
1413.0,1.9734370015139433,3.0790385720248046
1414.0,1.9724147107480956,3.0801661104283578
1415.0,1.9707447775438256,3.0811713877960143
1416.0,1.96878936119356,3.0819314351978253
1417.0,1.9668963223311104,3.082555713017702
1418.0,1.9651680957863675,3.083092851395655
1419.0,1.9636737666296185,3.083260242387204
1420.0,1.962294073352266,3.0831622120845363
1421.0,1.9609883132548274,3.0826568094017537
1422.0,1.9596043677670076,3.0818181577004036
1423.0,1.9580816769783524,3.081045591386363
1424.0,1.956725247964504,3.0802883253649243
1425.0,1.9556716958160876,3.079465898035102
1426.0,1.9548939752572005,3.0785221741783575
1427.0,1.9546324914981068,3.0776619719715526
1428.0,1.9549098641236986,3.0769505723339647
1429.0,1.9559351235798583,3.0765277653604604
1430.0,1.9577752494072875,3.0761455211334825
1431.0,1.960329286157012,3.0756067833722995
1432.0,1.9634030809184908,3.075180810422593
1433.0,1.9670763866349654,3.0745950413520604
1434.0,1.9713317181354193,3.0737508947552907
1435.0,1.976132824725118,3.0725660609839123
1436.0,1.9813275014093317,3.071270411936119
1437.0,1.9865742386462952,3.069781976882921
1438.0,1.9916516280140177,3.068037837672509
1439.0,1.996453671126297,3.066292666254874
1440.0,2.000856919487941,3.064597840502037
1441.0,2.004868630125899,3.062834325214037
1442.0,2.008419495597063,3.061011794613052
1443.0,2.0116085343041097,3.0589951676593397
1444.0,2.014559294826414,3.056980982822347
1445.0,2.0174304548750635,3.0551639008736777
1446.0,2.020397983053662,3.0536412553670935
1447.0,2.0232429449276452,3.0521102699269895
1448.0,2.025664792345707,3.0504795064498587
1449.0,2.0277755565078666,3.0484630847875946
1450.0,2.0296631444505286,3.0462018689405412
1451.0,2.031391223227981,3.043798756650948
1452.0,2.0330883467019105,3.041411770195881
1453.0,2.034760416577731,3.0390891693345554
1454.0,2.0362619987988966,3.036472446069193
1455.0,2.03746969697487,3.0336816817476877
1456.0,2.0385807089539707,3.0307229342147015
1457.0,2.039870899258174,3.0275999529206117
1458.0,2.0414364784669305,3.024391436326807
1459.0,2.0432487018684498,3.021138744637996
1460.0,2.0449030804162427,3.0176812832573203
1461.0,2.0461601033238015,3.014315533780855
1462.0,2.046880105925726,3.011146801335609
1463.0,2.0472353567411314,3.0079791145392187
1464.0,2.0470611984189606,3.0048036219549292
1465.0,2.0464931960462356,3.001886537698606
1466.0,2.045659294106484,2.9991981774214542
1467.0,2.0445979961494958,2.9967607194152865
1468.0,2.04354699304023,2.994670381734335
1469.0,2.0425428750752723,2.9925160595828353
1470.0,2.0417245595983182,2.990449236587224
1471.0,2.0412750233911456,2.9885933821459956
1472.0,2.041049527085106,2.986877821003342
1473.0,2.0407900182846865,2.985201665775483
1474.0,2.0408913878536974,2.9834908778535176
1475.0,2.041502474977685,2.981492852202427
1476.0,2.0424252106959124,2.9793127181330337
1477.0,2.0434667783773937,2.976892110067657
1478.0,2.0446054584498716,2.974597016487501
1479.0,2.0459952882567958,2.972643397904564
1480.0,2.0473839486279806,2.9709828009517905
1481.0,2.0487567733038268,2.9693278851188833
1482.0,2.049969115625336,2.967619761816767
1483.0,2.0510915675533763,2.9659801059243733
1484.0,2.052272823420584,2.964567355435538
1485.0,2.0534945508849107,2.9633961497858388
1486.0,2.054584282429323,2.9625748384447816
1487.0,2.055250981296923,2.96241654928238
1488.0,2.0556081465449045,2.962744234397693
1489.0,2.0555157671723596,2.963062391199262
1490.0,2.0549690560235225,2.96323803523858
1491.0,2.0539537139874993,2.9635726302385943
1492.0,2.052707441152785,2.9639910811018018
1493.0,2.0516783227112647,2.964482318415206
1494.0,2.050925796499141,2.9652740799843817
1495.0,2.050246373323602,2.9661222312631184
1496.0,2.0494043344245196,2.966653092681367
1497.0,2.0482801966409654,2.966993438925389
1498.0,2.046845287808315,2.966812535790819
1499.0,2.0454503349872346,2.9660766255634843
1500.0,2.04431687358594,2.9655010010441396
1501.0,2.0431056523218314,2.9651322875474233
1502.0,2.0414980523029502,2.964711815062002
1503.0,2.0394308950129316,2.9643951324108055
1504.0,2.037546474280938,2.9639272270143096
1505.0,2.0354182595397026,2.9633133877604116
1506.0,2.032980319050329,2.9628593845557876
1507.0,2.0304523836861517,2.9627206699744613
1508.0,2.027853910729079,2.9626398160396823
1509.0,2.025299349435099,2.962209895366478
1510.0,2.0227940122085153,2.9612484313531646
1511.0,2.0203523365892413,2.960540025275264
1512.0,2.0178577947582665,2.9605492027772415
1513.0,2.0156206471621827,2.960643640889933
1514.0,2.013566000468726,2.9604791718460834
1515.0,2.011303375727406,2.9596757185079716
1516.0,2.0093341809285654,2.9587685911071957
1517.0,2.0078066877498095,2.958122805619144
1518.0,2.0068587325257656,2.9576017531982526
1519.0,2.0061547828399053,2.957107534122489
1520.0,2.0053098441347847,2.956509122530948
1521.0,2.0043553620230465,2.955898206309353
1522.0,2.0032644667048265,2.9555070509940617
1523.0,2.0020539917754028,2.9549297224333992
1524.0,2.000794432143072,2.9541412659119883
1525.0,1.9992914614887636,2.9528988598149217
1526.0,1.9975799219098214,2.951783433973255
1527.0,1.9957607659707346,2.950975848336781
1528.0,1.9938689822509204,2.9508433572956467
1529.0,1.9919890670687286,2.9512511280446505
1530.0,1.989653833298971,2.952196286039206
1531.0,1.9871949272679914,2.9535402269907567
1532.0,1.9850235676782946,2.954719962935046
1533.0,1.98314602234908,2.9557496151179676
1534.0,1.9816286562926524,2.9565531753175285
1535.0,1.9797289530756261,2.957329476657907
1536.0,1.9773867998576964,2.9584779717143364
1537.0,1.9746392416251535,2.9598762746672667
1538.0,1.9713919892247511,2.961271463780607
1539.0,1.967827454561975,2.9627763928315742
1540.0,1.9645765581818673,2.9641103084879936
1541.0,1.9614956965929058,2.9652760260939535
1542.0,1.9587477226344956,2.9657916612074455
1543.0,1.9562751572394572,2.965926288819053
1544.0,1.9541506747089683,2.9664074000834617
1545.0,1.9520831059572967,2.967311796667589
1546.0,1.9499570369211723,2.9686678485494236
1547.0,1.9471618003572186,2.9699687981854606
1548.0,1.943836537923315,2.9709587960397723
1549.0,1.9401501300260051,2.9712099552633586
1550.0,1.9359911028323094,2.9704119709523593
1551.0,1.9319012849909085,2.9697146233137617
1552.0,1.927998303009062,2.969201076868629
1553.0,1.9242191305960024,2.968426253290425
1554.0,1.9204724849486472,2.9679799790743444
1555.0,1.916444842615459,2.9677783656264296
1556.0,1.9119907467250652,2.968028582079563
1557.0,1.907371581466688,2.968676785653504
1558.0,1.9029531035962006,2.96984238396086
1559.0,1.8982398848269697,2.9704976796314013
1560.0,1.89316603183816,2.9704766775741924
1561.0,1.888162407041463,2.970147068925136
1562.0,1.8827118535555638,2.969595126707081
1563.0,1.8765949146302943,2.968726120129174
1564.0,1.8703638521406543,2.967934759247175
1565.0,1.8644694334188106,2.967043510734244
1566.0,1.8596291481346057,2.9661068683164333
1567.0,1.8557302301204133,2.9649534388354772
1568.0,1.8524315221308274,2.9635360964786255
1569.0,1.8494783824812706,2.961877135007186
1570.0,1.8466745762878138,2.960133930179239
1571.0,1.843428855581189,2.958540482379008
1572.0,1.8397613957289758,2.9569384828771317
1573.0,1.8357368492066826,2.9555595243041743
1574.0,1.8315879574555876,2.9539355496971607
1575.0,1.8272116827423692,2.952041381269147
1576.0,1.8230549359280983,2.949722201545221
1577.0,1.8194848795622254,2.9473800911984074
1578.0,1.8166764930248824,2.9450842046540946
1579.0,1.8144138224721016,2.942685066581403
1580.0,1.812303565711586,2.9404817062394373
1581.0,1.8103442111001884,2.9391447968561586
1582.0,1.8083883020191511,2.9382901849151857
1583.0,1.8063152431882072,2.937512652164104
1584.0,1.8043764542321319,2.936862361862448
1585.0,1.802751162280511,2.9363799991853465
1586.0,1.8019334083965888,2.935796891243944
1587.0,1.8016860446960528,2.935015954128252
1588.0,1.801667433962381,2.933549643607638
1589.0,1.8017241567576168,2.931685934367616
1590.0,1.8025236021359907,2.9297225854690647
1591.0,1.8040598936076313,2.9282286202667165
1592.0,1.805969525302192,2.926585774864118
1593.0,1.8085222343217422,2.924526983704692
1594.0,1.8120724251491225,2.9226860676113517
1595.0,1.816073850454361,2.9211956951474014
1596.0,1.8199349728957914,2.9200495541573166
1597.0,1.823217838138412,2.9189586080153678
1598.0,1.8257707878891543,2.9180818970292384
1599.0,1.8278353141813621,2.9171222248538604
1600.0,1.829509671009887,2.916024341894162
1601.0,1.831062939232119,2.9147825060448658
1602.0,1.8325162544557039,2.9135166341377534
1603.0,1.8339777118432425,2.9121261220144765
1604.0,1.835423192024384,2.9106474958289783
1605.0,1.8370693890071688,2.9094781728610943
1606.0,1.8391664023342695,2.908196007999826
1607.0,1.841404774436084,2.9070367549382765
1608.0,1.8436123871390344,2.9058531821038067
1609.0,1.8456770793442248,2.9044529478555905
1610.0,1.8476333761210815,2.902881657989655
1611.0,1.8496083162664831,2.9013190941843865
1612.0,1.8515341619173769,2.899824451200833
1613.0,1.8532215744299374,2.8982152732336237
1614.0,1.8546059514455164,2.8965887058893807
1615.0,1.8559604675064612,2.894815197628803
1616.0,1.8573332286357362,2.892844085894809
1617.0,1.8584511465552498,2.8907770790536267
1618.0,1.8595455749867797,2.888517125844504
1619.0,1.8606955266863294,2.8864971046514802
1620.0,1.8616031983708208,2.8843942961924074
1621.0,1.8624226192704718,2.8824248300899655
1622.0,1.863158456419257,2.8804726108291936
1623.0,1.8638753948809885,2.8787158188224815
1624.0,1.864448729298923,2.877008975135166
1625.0,1.8647045303630607,2.8752061589467393
1626.0,1.8646170043410175,2.8731800649066086
1627.0,1.8645162554868353,2.871093118588248
1628.0,1.8643336355155986,2.8691249220340054
1629.0,1.8643267941121073,2.8671474961937427
1630.0,1.864457013995159,2.865342005397274
1631.0,1.8647993690311848,2.8635020053798295
1632.0,1.8652109481716623,2.8615806218186886
1633.0,1.8657160681753826,2.85986270579574
1634.0,1.8664513764740427,2.8585828983343795
1635.0,1.867212961405893,2.8573922899601762
1636.0,1.8678938410645656,2.8559184804545734
1637.0,1.8681868155168857,2.85465900246041
1638.0,1.8680304767346798,2.8534429784875015
1639.0,1.8676850690195002,2.8521366303512425
1640.0,1.8674391910323944,2.851277920084496
1641.0,1.8669407252349974,2.8506189041107373
1642.0,1.8660361914505899,2.8499333082811407
1643.0,1.8649214003726104,2.8490711698537012
1644.0,1.8638335593889992,2.848128971549109
1645.0,1.8629491692622628,2.847228937482228
1646.0,1.8620378980248138,2.8464045980654418
1647.0,1.8608344692787868,2.845506823317026
1648.0,1.8591602259832318,2.8448061419060804
1649.0,1.8572372214507165,2.844365865248307
1650.0,1.8554234703686885,2.8442943452448857
1651.0,1.853931673089832,2.844708428988877
1652.0,1.8526240960601355,2.8454299030536085
1653.0,1.851309574977167,2.8460174374139644
1654.0,1.8498706144612709,2.846496152491153
1655.0,1.8483065744886602,2.8471179255199934
1656.0,1.8465205735179784,2.847885394684927
1657.0,1.8445226491079723,2.8486930311878242
1658.0,1.8422269950806003,2.849496998376911
1659.0,1.839646578229067,2.8502486158882676
1660.0,1.8369427764346304,2.8509163038313137
1661.0,1.8340694281895744,2.8515034629586102
1662.0,1.8312796988193876,2.85222417821582
1663.0,1.8284210539173371,2.8531830390867468
1664.0,1.8254305067359469,2.854268559751314
1665.0,1.8221916748614708,2.8554008742308983
1666.0,1.818890234810496,2.856692278920609
1667.0,1.8154131875319952,2.8582411115486615
1668.0,1.8118028087730624,2.8599758641811843
1669.0,1.8083044420024517,2.8620617296492137
1670.0,1.8049095928317191,2.864561480023216
1671.0,1.8014165287417538,2.8671841384801757
1672.0,1.798140878341109,2.8699784732009213
1673.0,1.795328048293395,2.8731384866849843
1674.0,1.793295355670185,2.876725800645708
1675.0,1.7919763383149006,2.8807115092645588
1676.0,1.791134485732388,2.884771343329209
1677.0,1.790666123172843,2.888944407562059
